;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Offer;Internet Type;Avg Monthly GB Download;Contract;Paperless Billing;Payment Method;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges
4040;Yes;1;0.9180327868852451;1;0.6619718309859155;Offer B;DSL;0.6705882352941176;Two Year;Yes;Credit Card;0.5150329474230799;0.5833333333333333;0.6666666666666666;0.5;0.0;0.0078125
4041;No;0;0.8688524590163933;0;0.0;None;DSL;0.3058823529411765;Month-to-Month;Yes;Credit Card;0.2732039814821587;0.16666666666666669;0.0;0.0;0.0;0.875
4042;Yes;1;0.32786885245901587;1;0.3802816901408451;None;DSL;0.6823529411764706;One Year;Yes;Bank Withdrawal;0.18487124541990596;0.9166666666666667;0.3333333333333333;0.0;0.0;0.01785714285714286
4043;No;1;0.03278688524590123;0;0.11267605633802817;None;Fiber Optic;0.3411764705882353;Month-to-Month;No;Bank Withdrawal;0.7496215251621776;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0
4044;No;0;0.32786885245901587;0;0.9859154929577465;Offer A;None;0.0;Two Year;Yes;Credit Card;0.07626542239254605;1.0;0.0;0.16666666666666666;0.0;0.0
4045;Yes;0;0.3606557377049171;1;0.35211267605633806;None;DSL;0.6;One Year;No;Credit Card;0.1800443199520233;0.08333333333333337;0.0;0.5;0.0;0.0
4046;No;1;0.42622950819672134;0;0.0;Offer E;None;0.0;Month-to-Month;No;Credit Card;0.06999041928429861;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
4047;Yes;0;0.32786885245901587;1;0.14084507042253522;Offer D;Fiber Optic;0.023529411764705882;One Year;Yes;Bank Withdrawal;0.6386022394008763;0.8333333333333335;0.3333333333333333;0.3333333333333333;0.0;0.0
4048;No;0;0.9016393442622945;0;0.16901408450704225;Offer D;DSL;0.6941176470588235;Month-to-Month;Yes;Credit Card;0.32630016162886794;0.16666666666666669;0.3333333333333333;0.3333333333333333;0.0;0.0
4049;Yes;0;1.0;1;0.9859154929577465;Offer A;DSL;0.22352941176470587;Two Year;Yes;Bank Withdrawal;0.6352233915733583;0.25000000000000006;1.0;0.6666666666666666;0.0;0.0
4050;Yes;0;0.6065573770491799;1;0.04225352112676056;None;None;0.0;Month-to-Month;No;Credit Card;0.0275134751669312;0.25000000000000006;0.0;0.0;0.0;0.0
4051;No;0;0.9672131147540988;0;0.11267605633802817;Offer E;DSL;0.08235294117647059;Month-to-Month;No;Bank Withdrawal;0.3649155653719292;1.0;0.0;0.5;0.0;0.0
4052;Yes;1;0.0983606557377037;1;0.7323943661971831;None;DSL;0.18823529411764706;Two Year;Yes;Credit Card;0.5111714070487741;0.6666666666666667;0.3333333333333333;0.6666666666666666;0.0;0.0
4053;Yes;0;0.9836065573770494;1;0.8028169014084507;None;Fiber Optic;0.23529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.7399676742264123;0.25000000000000006;0.6666666666666666;0.6666666666666666;0.0;0.0
4054;Yes;0;0.721311475409836;1;0.1267605633802817;None;DSL;0.058823529411764705;Two Year;No;Mailed Check;0.6188118449825573;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
4055;No;0;0.0983606557377037;0;0.5915492957746479;None;Fiber Optic;0.1411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.7230734350888228;0.25000000000000006;0.3333333333333333;0.5;0.0;0.0
4056;No;0;0.9836065573770494;0;0.014084507042253521;Offer E;Fiber Optic;0.023529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.6091579940467919;0.4166666666666667;0.0;0.5;0.0;0.0
4057;No;0;0.5081967213114744;0;0.04225352112676056;Offer E;None;0.0;Month-to-Month;Yes;Credit Card;0.03282309318160209;0.5833333333333333;0.0;0.0;0.0;0.0
4058;Yes;0;0.11475409836065609;1;0.9014084507042254;None;Fiber Optic;0.15294117647058825;Two Year;Yes;Credit Card;0.7945119320134861;0.5833333333333333;0.3333333333333333;0.8333333333333333;0.0;0.0
4059;No;1;0.8688524590163933;0;0.16901408450704225;Offer D;Fiber Optic;0.3176470588235294;One Year;Yes;Credit Card;0.8437465717858894;0.16666666666666669;1.0;0.6666666666666666;1.0;0.0
4060;Yes;0;0.9672131147540988;1;0.676056338028169;None;Cable;0.611764705882353;One Year;Yes;Bank Withdrawal;0.3726386461205416;0.16666666666666669;0.0;0.5;0.0;0.0
4061;Yes;0;0.5901639344262293;1;0.09859154929577466;Offer E;None;0.0;Two Year;Yes;Credit Card;0.02992693790087253;0.4166666666666667;0.0;0.0;0.0;0.0
4062;Yes;1;0.2295081967213104;1;1.0;Offer A;DSL;0.3058823529411765;Two Year;Yes;Credit Card;0.7148676617934222;0.75;1.0;1.0;0.0;0.0
4063;Yes;0;0.9508196721311464;1;0.04225352112676056;Offer E;Fiber Optic;0.6941176470588235;Month-to-Month;No;Bank Withdrawal;0.6188118449825573;0.0;0.6666666666666666;0.0;0.0;0.125
4064;No;0;0.5737704918032787;0;0.9154929577464789;Offer A;None;0.0;Two Year;No;Bank Withdrawal;0.028478860260507693;0.5;0.0;0.0;0.0;0.0
4065;No;0;0.9672131147540988;0;0.5915492957746479;None;DSL;0.21176470588235294;Two Year;Yes;Credit Card;0.16121931062728095;0.9166666666666667;0.0;0.3333333333333333;0.0;0.011627906976744186
4066;Yes;0;0.4918032786885238;1;0.7183098591549296;None;Fiber Optic;0.12941176470588234;One Year;Yes;Bank Withdrawal;0.846642727066619;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0
4067;No;0;0.9672131147540988;0;0.8450704225352113;Offer B;Fiber Optic;0.49411764705882355;One Year;Yes;Bank Withdrawal;0.9832447178076982;0.08333333333333337;1.0;1.0;0.0;0.0
4068;No;0;0.4098360655737707;0;0.9577464788732395;Offer A;DSL;0.5411764705882353;Two Year;Yes;Credit Card;0.6052964536724859;0.08333333333333337;0.3333333333333333;0.8333333333333333;0.0;0.014492753623188408
4069;Yes;1;0.0;1;0.971830985915493;None;Fiber Optic;0.6235294117647059;Month-to-Month;Yes;Credit Card;0.7800311556098383;0.6666666666666667;0.3333333333333333;0.6666666666666666;0.0;0.0
4070;No;0;0.7704918032786878;0;0.9859154929577465;None;None;0.0;Two Year;No;Bank Withdrawal;0.08495388823473488;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
4071;Yes;0;0.3442622950819665;1;0.1267605633802817;None;Fiber Optic;0.3529411764705882;Month-to-Month;Yes;Credit Card;0.7312792083842234;0.8333333333333335;0.3333333333333333;0.5;0.0;0.125
4072;No;0;0.9508196721311464;0;0.9577464788732395;Offer A;Fiber Optic;0.12941176470588234;Two Year;Yes;Bank Withdrawal;0.8664331214849379;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0
4073;Yes;1;0.9344262295081958;1;0.6338028169014085;None;Cable;0.11764705882352941;Two Year;No;Mailed Check;0.6202599226229222;0.25000000000000006;1.0;0.6666666666666666;0.0;0.0
4074;No;0;0.42622950819672134;0;0.3802816901408451;Offer C;DSL;0.12941176470588234;One Year;Yes;Bank Withdrawal;0.41656366787827376;0.5833333333333333;0.0;0.6666666666666666;0.0;0.0
4075;No;0;0.44262295081967196;0;0.14084507042253522;None;Cable;0.27058823529411763;One Year;No;Credit Card;0.46483292255710046;0.5833333333333333;0.6666666666666666;0.5;0.0;0.0
4076;Yes;0;0.4098360655737707;1;0.8450704225352113;None;DSL;0.23529411764705882;One Year;No;Bank Withdrawal;0.45662714926169984;0.9166666666666667;0.6666666666666666;0.5;0.0;0.0
4077;No;0;0.4590163934426226;0;0.02816901408450704;Offer E;DSL;0.3529411764705882;Month-to-Month;No;Credit Card;0.17811354976487026;0.0;0.3333333333333333;0.16666666666666666;0.0;0.0
4078;No;0;0.9180327868852451;0;0.07042253521126761;Offer E;Fiber Optic;0.32941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.6004695282046033;0.5833333333333333;0.0;0.5;0.0;0.0
4079;No;0;0.524590163934425;0;0.02816901408450704;None;Fiber Optic;0.2588235294117647;Month-to-Month;No;Mailed Check;0.8804312053417975;0.5833333333333333;1.0;0.6666666666666666;0.0;0.0
4080;No;0;0.3770491803278677;0;0.295774647887324;Offer D;DSL;0.32941176470588235;One Year;Yes;Mailed Check;0.5116540995955623;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0
4081;No;0;0.9180327868852451;0;0.7183098591549296;Offer B;DSL;0.22352941176470587;Two Year;Yes;Bank Withdrawal;0.40546173930214363;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
4082;Yes;0;0.03278688524590123;1;1.0;Offer A;DSL;0.3058823529411765;Two Year;No;Credit Card;0.6535657083513124;0.25000000000000006;1.0;0.8333333333333333;0.0;0.0
4083;No;0;0.9672131147540988;0;0.3943661971830986;None;DSL;0.22352941176470587;Month-to-Month;Yes;Bank Withdrawal;0.5029656337533734;0.4166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
4084;No;0;0.6557377049180317;0;0.0;None;None;0.0;Month-to-Month;No;Mailed Check;0.025582704979778104;0.5;0.0;0.0;0.0;0.0
4085;Yes;1;0.8688524590163933;1;0.6901408450704226;None;None;0.0;One Year;Yes;Credit Card;0.03475386336875519;0.3333333333333333;0.0;0.0;0.0;0.0
4086;Yes;1;0.11475409836065609;1;0.08450704225352114;Offer E;None;0.0;Month-to-Month;No;Credit Card;0.03571924846233171;0.16666666666666669;0.0;0.0;0.0;0.0
4087;No;0;0.9344262295081958;0;0.5492957746478874;None;Cable;0.07058823529411765;One Year;Yes;Credit Card;0.3234040063481384;0.6666666666666667;0.0;0.3333333333333333;0.0;0.0
4088;No;0;0.278688524590164;0;0.15492957746478872;Offer D;None;0.0;One Year;No;Bank Withdrawal;0.03282309318160209;0.25000000000000006;0.0;0.0;0.0;0.0
4089;No;0;0.32786885245901587;0;0.11267605633802817;Offer E;Cable;0.23529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.4127021275039677;0.25000000000000006;0.3333333333333333;0.3333333333333333;0.0;0.0
4090;No;0;0.721311475409836;0;0.09859154929577466;None;DSL;0.07058823529411765;Month-to-Month;No;Bank Withdrawal;0.31519823305273786;0.5;0.0;0.3333333333333333;0.0;0.0
4091;Yes;0;0.7868852459016384;1;1.0;Offer A;Fiber Optic;0.32941176470588235;Two Year;No;Bank Withdrawal;0.8099580935107109;0.5;0.3333333333333333;0.8333333333333333;0.0;0.0
4092;Yes;0;0.42622950819672134;1;0.9859154929577465;None;DSL;0.058823529411764705;Two Year;No;Credit Card;0.5478560406046822;0.25000000000000006;0.3333333333333333;0.8333333333333333;0.0;0.0
4093;Yes;0;0.7049180327868854;1;1.0;None;None;0.0;Two Year;No;Credit Card;0.024617319886201583;0.5833333333333333;0.0;0.0;0.0;0.0
4094;Yes;1;0.6393442622950811;1;0.46478873239436624;Offer C;DSL;0.18823529411764706;Two Year;No;Credit Card;0.6564618636320421;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0
4095;No;0;0.3770491803278677;0;0.323943661971831;Offer C;None;0.0;One Year;No;Bank Withdrawal;0.07578272984575782;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
4096;Yes;0;0.42622950819672134;1;0.7746478873239437;None;DSL;0.09411764705882353;One Year;Yes;Bank Withdrawal;0.502000248659797;0.6666666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
4097;No;0;0.8032786885245891;0;0.7183098591549296;Offer B;DSL;0.03529411764705882;Two Year;No;Bank Withdrawal;0.4160809753314855;1.0;0.0;0.6666666666666666;1.0;0.0
4098;Yes;1;0.3770491803278677;1;0.7605633802816901;Offer B;None;0.0;Two Year;No;Credit Card;0.04102886647700263;0.5833333333333333;0.0;0.0;0.0;0.0
4099;Yes;1;0.9508196721311464;1;0.9577464788732395;Offer A;DSL;0.22352941176470587;One Year;No;Bank Withdrawal;0.4088405871296615;0.4166666666666667;0.0;0.6666666666666666;0.0;0.0
4100;Yes;0;0.9180327868852451;1;0.943661971830986;Offer A;Fiber Optic;0.16470588235294117;Two Year;Yes;Bank Withdrawal;0.9079446805087288;0.6666666666666667;1.0;0.8333333333333333;0.0;0.0
4101;No;0;0.6721311475409824;0;0.0;Offer E;Fiber Optic;0.2588235294117647;Month-to-Month;No;Bank Withdrawal;0.7129368916062693;0.3333333333333333;1.0;0.16666666666666666;0.0;0.0
4102;No;1;0.9672131147540988;0;0.8732394366197184;None;None;0.0;Two Year;No;Credit Card;0.026548090073354652;0.5;0.0;0.0;0.0;0.0
4103;Yes;0;0.42622950819672134;1;0.6901408450704226;Offer B;Fiber Optic;0.08235294117647059;One Year;Yes;Mailed Check;0.8461600345198308;0.5833333333333333;1.0;0.6666666666666666;0.0;0.0
4104;Yes;0;0.5409836065573774;1;1.0;None;Cable;0.07058823529411765;Two Year;Yes;Bank Withdrawal;0.49282909027081984;0.4166666666666667;0.0;1.0;0.0;0.0
4105;Yes;1;0.3606557377049171;1;0.971830985915493;Offer A;Fiber Optic;0.15294117647058825;Month-to-Month;Yes;Bank Withdrawal;0.8620888885638434;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
4106;Yes;1;0.8524590163934427;1;0.5352112676056339;Offer C;None;0.0;Two Year;No;Credit Card;0.02896155280729598;0.3333333333333333;0.0;0.0;0.0;0.0
4107;No;0;0.3442622950819665;0;0.014084507042253521;Offer E;Fiber Optic;0.11764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.5174464101570213;0.9166666666666667;0.0;0.16666666666666666;0.0;0.0
4108;No;1;0.7540983606557372;0;0.02816901408450704;None;None;0.0;One Year;Yes;Credit Card;0.03668463355590826;0.25000000000000006;0.0;0.0;0.0;0.0
4109;Yes;1;0.7377049180327866;1;0.7183098591549296;Offer B;Fiber Optic;0.611764705882353;One Year;No;Bank Withdrawal;0.8157504040721699;0.0;1.0;0.5;0.0;0.0
4110;No;0;0.9016393442622945;0;0.4507042253521127;None;Fiber Optic;0.023529411764705882;Month-to-Month;Yes;Credit Card;0.6477733977898532;1.0;0.0;0.6666666666666666;0.0;0.0
4111;Yes;0;0.8852459016393439;1;0.26760563380281693;Offer D;DSL;0.21176470588235294;One Year;Yes;Credit Card;0.4575925343552764;0.4166666666666667;0.6666666666666666;0.3333333333333333;0.0;0.0625
4112;Yes;0;0.9836065573770494;1;0.971830985915493;None;DSL;0.611764705882353;Two Year;Yes;Bank Withdrawal;0.626859019298299;0.16666666666666669;1.0;0.6666666666666666;0.0;0.0
4113;No;0;0.7377049180327866;0;0.5070422535211268;None;Fiber Optic;0.9647058823529412;Month-to-Month;No;Credit Card;0.8065792456831928;0.08333333333333337;1.0;0.5;0.0;0.0
4114;No;0;0.4590163934426226;0;0.08450704225352114;None;Cable;0.21176470588235294;Two Year;Yes;Credit Card;0.333540549830692;0.9166666666666667;0.0;0.3333333333333333;0.0;0.0
4115;Yes;0;0.31147540983606525;1;0.7746478873239437;None;Cable;0.21176470588235294;One Year;Yes;Credit Card;0.4991040933790673;0.9166666666666667;0.0;1.0;0.0;0.0
4116;Yes;0;0.3770491803278677;1;0.7887323943661972;None;None;0.0;Two Year;No;Bank Withdrawal;0.030409630447660763;0.4166666666666667;0.0;0.0;0.0;0.0
4117;No;1;0.9836065573770494;0;0.6619718309859155;None;Cable;0.6235294117647059;One Year;Yes;Bank Withdrawal;0.4600059970892178;0.3333333333333333;0.0;0.8333333333333333;0.0;0.0
4118;Yes;1;0.8852459016393439;1;0.7746478873239437;Offer B;Fiber Optic;0.6235294117647059;Month-to-Month;Yes;Credit Card;0.774238845048379;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.0
4119;Yes;0;1.0;1;0.25352112676056343;None;Fiber Optic;0.6;One Year;Yes;Bank Withdrawal;0.8128542487914403;0.16666666666666669;1.0;0.5;0.0;0.0
4120;Yes;0;0.7377049180327866;1;0.8591549295774649;None;Fiber Optic;0.03529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.6984561152026212;0.8333333333333335;0.0;0.8333333333333333;0.0;0.0
4121;Yes;0;0.6393442622950811;1;0.3098591549295775;None;DSL;0.3411764705882353;One Year;Yes;Bank Withdrawal;0.502000248659797;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.0;0.0
4122;Yes;1;0.245901639344261;1;0.3943661971830986;None;DSL;0.8588235294117647;Month-to-Month;Yes;Credit Card;0.4194598231590034;0.16666666666666669;0.6666666666666666;0.3333333333333333;0.0;0.0
4123;No;0;0.8196721311475397;0;0.3943661971830986;None;Cable;0.3176470588235294;One Year;Yes;Bank Withdrawal;0.5657156648358479;0.16666666666666669;1.0;0.5;1.0;0.0
4124;No;0;1.0;0;0.014084507042253521;Offer E;Fiber Optic;0.3176470588235294;Month-to-Month;Yes;Credit Card;0.5121367921423505;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
4125;No;0;0.3442622950819665;0;0.0;None;Fiber Optic;0.1764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.5666810499294246;0.5833333333333333;0.0;0.3333333333333333;0.0;0.0
4126;No;0;0.32786885245901587;0;0.02816901408450704;None;Fiber Optic;0.27058823529411763;Month-to-Month;Yes;Bank Withdrawal;0.5811618263330727;0.4166666666666667;0.0;0.16666666666666666;0.0;0.04166666666666667
4127;Yes;1;0.7377049180327866;1;0.28169014084507044;None;Cable;0.3529411764705882;One Year;Yes;Credit Card;0.4064271243957202;0.75;0.3333333333333333;0.3333333333333333;0.0;0.0
4128;No;0;0.4590163934426226;0;0.2112676056338028;None;Fiber Optic;0.9647058823529412;Month-to-Month;Yes;Credit Card;0.5579925840872357;0.0;0.0;0.3333333333333333;0.0;0.0
4129;Yes;1;0.21311475409835978;1;0.2112676056338028;None;Cable;0.3529411764705882;Two Year;No;Bank Withdrawal;0.49717332319191426;0.16666666666666669;0.6666666666666666;0.6666666666666666;0.0;0.0
4130;Yes;0;0.5737704918032787;1;0.056338028169014086;None;Cable;0.3176470588235294;Month-to-Month;Yes;Mailed Check;0.6965253450154683;0.25000000000000006;0.6666666666666666;0.5;0.0;0.0
4131;No;0;0.6557377049180317;0;0.23943661971830985;None;DSL;0.8117647058823529;Month-to-Month;Yes;Credit Card;0.32099054361419704;0.16666666666666669;0.0;0.16666666666666666;0.0;0.034722222222222224
4132;Yes;0;0.42622950819672134;1;0.4507042253521127;Offer C;Cable;0.3176470588235294;One Year;Yes;Credit Card;0.4025655840214141;0.08333333333333337;0.0;0.6666666666666666;0.0;0.0
4133;Yes;1;0.524590163934425;1;0.47887323943661975;None;None;0.0;Two Year;No;Credit Card;0.03234040063481386;0.25000000000000006;0.0;0.0;1.0;0.0
4134;Yes;0;0.0;1;0.9859154929577465;None;None;0.0;Two Year;No;Bank Withdrawal;0.07433465220539301;0.08333333333333337;0.0;0.16666666666666666;0.0;0.0
4135;Yes;0;0.42622950819672134;1;0.9859154929577465;None;Cable;0.6823529411764706;Two Year;Yes;Credit Card;0.5222733356249041;0.0;0.6666666666666666;0.6666666666666666;0.0;0.0
4136;Yes;1;0.31147540983606525;1;0.4507042253521127;Offer C;Fiber Optic;0.8588235294117647;Month-to-Month;No;Credit Card;0.6936291897347386;0.0;0.3333333333333333;0.8333333333333333;0.0;0.0
4137;No;0;0.5901639344262293;0;0.295774647887324;Offer D;None;0.0;One Year;No;Credit Card;0.03427117082196693;0.3333333333333333;0.0;0.0;0.0;0.0
4138;No;0;0.06557377049180246;0;0.943661971830986;Offer A;None;0.0;Two Year;No;Bank Withdrawal;0.03185770808802557;0.5;0.0;0.0;0.0;0.0
4139;No;1;0.7049180327868854;0;0.36619718309859156;None;None;0.0;One Year;No;Credit Card;0.03185770808802557;0.08333333333333337;0.0;0.0;0.0;0.0
4140;No;0;0.0;0;0.07042253521126761;Offer E;None;0.0;Month-to-Month;No;Credit Card;0.03330578572839038;0.75;0.0;0.0;0.0;0.0
4141;Yes;1;0.42622950819672134;1;0.971830985915493;Offer A;None;0.0;Two Year;No;Credit Card;0.08350581059437004;0.16666666666666669;0.0;0.16666666666666666;0.0;0.0
4142;Yes;0;0.9180327868852451;1;0.676056338028169;None;Fiber Optic;0.1411764705882353;Two Year;No;Credit Card;0.8678811991253028;0.25000000000000006;0.6666666666666666;1.0;0.0;0.0
4143;Yes;0;0.9180327868852451;1;0.6056338028169015;Offer B;Fiber Optic;0.3529411764705882;Two Year;Yes;Bank Withdrawal;0.6994215002961979;0.8333333333333335;0.3333333333333333;0.5;0.0;0.0
4144;No;1;0.8688524590163933;0;0.014084507042253521;None;None;0.0;One Year;No;Bank Withdrawal;0.03620194100911997;0.4166666666666667;0.0;0.0;0.0;0.0
4145;No;0;0.3770491803278677;0;0.0;None;DSL;0.18823529411764706;Month-to-Month;No;Credit Card;0.2674116709206995;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
4146;Yes;1;0.8360655737704921;1;0.35211267605633806;None;None;0.0;Two Year;Yes;Credit Card;0.023169242245836774;0.4166666666666667;0.0;0.0;0.0;0.0
4147;No;0;0.557377049180328;0;0.6338028169014085;Offer B;DSL;0.15294117647058825;Two Year;Yes;Bank Withdrawal;0.42476944117367427;0.25000000000000006;1.0;0.6666666666666666;0.0;0.0
4148;No;0;0.557377049180328;0;0.1267605633802817;Offer D;None;0.0;Month-to-Month;No;Credit Card;0.020273086965107212;0.6666666666666667;0.0;0.0;0.0;0.0
4149;No;0;0.8524590163934427;0;0.0;Offer E;DSL;0.07058823529411765;Month-to-Month;Yes;Mailed Check;0.14094622366217374;0.3333333333333333;0.0;0.16666666666666666;0.0;1.0
4150;No;1;0.8196721311475397;0;0.0;Offer E;None;0.0;Month-to-Month;Yes;Credit Card;0.03378847827517864;0.0;0.0;0.0;0.0;0.0
4151;Yes;0;0.2295081967213104;1;0.07042253521126761;None;Fiber Optic;0.29411764705882354;Month-to-Month;Yes;Bank Withdrawal;0.6511522456173713;0.9166666666666667;0.3333333333333333;0.3333333333333333;0.0;0.0
4152;No;0;0.9180327868852451;0;0.4366197183098592;Offer C;None;0.0;One Year;No;Credit Card;0.029444245354084242;0.5833333333333333;0.0;0.0;0.0;0.0
4153;No;0;0.9180327868852451;0;0.8309859154929577;Offer B;DSL;0.8588235294117647;One Year;Yes;Bank Withdrawal;0.2674116709206995;0.16666666666666669;0.6666666666666666;0.5;0.0;0.0
4154;No;0;0.7377049180327866;0;0.0;Offer E;Fiber Optic;0.32941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.513102177235927;0.5;0.0;0.16666666666666666;0.0;0.0
4155;Yes;1;0.278688524590164;1;0.07042253521126761;Offer E;Cable;0.23529411764705882;Month-to-Month;No;Credit Card;0.3779482641352125;0.5833333333333333;0.0;0.3333333333333333;0.0;0.0625
4156;Yes;0;0.3606557377049171;1;0.3098591549295775;None;None;0.0;One Year;No;Credit Card;0.03185770808802557;0.4166666666666667;0.0;0.0;0.0;0.0
4157;Yes;0;0.9836065573770494;1;1.0;None;DSL;0.2823529411764706;Two Year;No;Bank Withdrawal;0.6883195717200676;0.5;1.0;1.0;1.0;0.0
4158;No;0;0.7377049180327866;0;0.14084507042253522;Offer D;Fiber Optic;0.27058823529411763;Month-to-Month;No;Bank Withdrawal;0.5647502797422714;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0
4159;Yes;1;0.31147540983606525;1;0.056338028169014086;None;DSL;0.22352941176470587;Month-to-Month;No;Bank Withdrawal;0.16894239137589318;0.5;0.0;0.5;0.0;0.0
4160;No;0;0.5901639344262293;0;0.25352112676056343;Offer D;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.803200397855675;0.5833333333333333;1.0;0.5;0.0;0.0
